ebook_id,title,authors,author_birth_years,author_death_years,subjects,bookshelves,preliminary_role,period_bucket,inventory_status,landing_page_url,plain_text_url,fetched_url,cache_status,fetch_error,raw_character_count,cleaned_character_count,gutenberg_release_years,date_evidence_json,language_variety_evidence_json,selected_evidence_kind,selected_evidence_year_start,selected_evidence_year_end,selected_evidence_text,evidence_confidence,resolved_period_bucket,resolved_role,automatic_decision,resolution_status,manual_review_reasons,resolution_pass,authoritative_evidence_json,authoritative_selected_source,authoritative_record_id,authoritative_evidence_url,authoritative_evidence_year_start,authoritative_evidence_year_end,authoritative_evidence_text,authoritative_method,authoritative_confidence,authoritative_retrieved_at,authoritative_cache_sha256s,final_period_bucket,final_role,final_decision,final_resolution_status,final_activation_class,final_exclusion_reason
28144,I manifesti del futurismo,"Marinetti, F. T.",1876,1944,Futurism (Art);Futurism (Literary movement),"Category: Art;Category: Essays, Letters & Speeches;IT Letteratura",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28144,https://www.gutenberg.org/ebooks/28144.txt.utf-8,https://www.gutenberg.org/ebooks/28144.txt.utf-8,hit,,330019,310537,2009,[],"{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""4e093189b8642d486556fd147d9b4a1ed7cf3b4bc2bfd6fb4aea05226e6c9b7e"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='I manifesti del futurismo'; total=142; inspected=50; direct_matches=4"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""RLZ0119417"",""url"":""https://opac.sbn.it/bid/RLZ0119417"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""434f646c8f6f4013f7f5253f2c44e6b25307446d983197c3a100776c90eaf455"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1914,""year_end"":1914,""text"":"" | I manifesti del Futurismo / lanciati da Filippo Tommaso Marinetti...et.al.! | Firenze : Lacerba, 1914"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""1bcf7d9bce5a2b3461fc1cdc6182975c9a6f15b58e333c0a9070f84d8fc6653a"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'I manifesti del futurismo'."",""confidence"":""high"",""decisive"":false}]",,,,,,,,,,01b90a372893e48f57ff26016491ecdabbe19a4b5711a2c4ce899ad52f3b98dc;e3c1ddc5d95ff9093c0552212453d70d75a8da890c792aecfc0c4840c074c95f;e7fdd9ad7f869ed8450952746e44d540c64fe69e019474e1d8bbc921b392e007,unresolved_excluded,excluded_unresolved_authoritative_metadata,exclude_unresolved_authoritative_metadata,pass_1b_documented_exclusion,excluded,post_1900_or_undated_sbn_edition_does_not_prove_work_date
28231,Ninnoli,"Rovetta, Gerolamo",1854,1910,"Italian fiction -- 19th century;Short stories, Italian",Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28231,https://www.gutenberg.org/ebooks/28231.txt.utf-8,https://www.gutenberg.org/ebooks/28231.txt.utf-8,hit,,164674,145280,2009,"[{""kind"":""title_page_edition_year"",""year_start"":1884,""year_end"":1884,""text"":""ROMA | CASA EDITRICE A. SOMMARUGA E C. | Via dell'Umiltà | 1884 | PROPRIETÀ LETTERARIA | 901--Firenze, Tip. dell'Arte della Stampa. | Al mio carissimo Amico"",""confidence"":""medium""}]","{""marker_counts"":{""venetian"":1},""sample_character_count"":20000}",title_page_edition_year,1884,1884,"ROMA | CASA EDITRICE A. SOMMARUGA E C. | Via dell'Umiltà | 1884 | PROPRIETÀ LETTERARIA | 901--Firenze, Tip. dell'Arte della Stampa. | Al mio carissimo Amico",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
28321,L'undecimo comandamento: Romanzo,"Barrili, Anton Giulio",1836,1908,Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28321,https://www.gutenberg.org/ebooks/28321.txt.utf-8,https://www.gutenberg.org/ebooks/28321.txt.utf-8,hit,,457615,438051,2009,"[{""kind"":""title_page_edition_year"",""year_start"":1891,""year_end"":1891,""text"":""SESTA EDIZIONE | MILANO | FRATELLI TREVES, EDITORI | 1891. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_ | Milano.--Tip. Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1891,1891,"SESTA EDIZIONE | MILANO | FRATELLI TREVES, EDITORI | 1891. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti_ | Milano.--Tip. Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
28325,"Gli 'ismi' contemporanei: (Verismo, Simbolismo, Idealismo, Cosmopolitanismo) ed altri saggi di critica letteraria ed artistica","Capuana, Luigi",1839,1915,Romance literature,"Category: Essays, Letters & Speeches;IT Letteratura",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28325,https://www.gutenberg.org/ebooks/28325.txt.utf-8,https://www.gutenberg.org/ebooks/28325.txt.utf-8,hit,,446762,427244,2009,"[{""kind"":""title_page_edition_year"",""year_start"":1898,""year_end"":1898,""text"":""Cav. Niccolò Giannotta, Editore | _Via Lincoln, 271-273-275 e Via Manzoni, 77._ | Stabile proprio | 1898. | PROPRIETÀ LETTERARIA | Catania--Tipografia Lorenzo Rizzo, piazza Spirito Santo. | PREFAZIONE, O QUASI..."",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":2,""venetian"":1},""sample_character_count"":20000}",title_page_edition_year,1898,1898,"Cav. Niccolò Giannotta, Editore | _Via Lincoln, 271-273-275 e Via Manzoni, 77._ | Stabile proprio | 1898. | PROPRIETÀ LETTERARIA | Catania--Tipografia Lorenzo Rizzo, piazza Spirito Santo. | PREFAZIONE, O QUASI...",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
28374,Tra cielo e terra: Romanzo,"Barrili, Anton Giulio",1836,1908,Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28374,https://www.gutenberg.org/ebooks/28374.txt.utf-8,https://www.gutenberg.org/ebooks/28374.txt.utf-8,hit,,464334,444699,2009;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1907,""year_end"":1907,""text"":""NUOVA EDIZIONE RIVEDUTA DALL'AUTORE | MILANO | FRATELLI TREVES, EDITORI | 1907 | Proprietà letteraria. | OPERE di A. G. BARRILI. | _Capitan Dodèro_ (1865). 13.ª ediz. L. 1 --"",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""43ae28dbe2fa1043583d2792f5bb99a12e5ec260b8ccfec6043fb38833b5fe71"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Tra cielo e terra'; total=6; inspected=6; direct_matches=6"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""RMB0682919"",""url"":""https://opac.sbn.it/bid/RMB0682919"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""c8fd6d406b077d8be44df232d5f3546b210df87245687efc0523324751dfcf58"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1894,""year_end"":1894,""text"":""Barrili, Anton Giulio | Tra cielo e terra : romanzo / Anton Giulio Barrili | Genova : A. Donath, 1894"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""1c853e1ee33e128b9eec1b866c495f23bcc115f10aa8c2953e03cc94f1f5c009"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Tra cielo e terra'."",""confidence"":""high"",""decisive"":false}]",sbn_iccu,RMB0682919,https://opac.sbn.it/bid/RMB0682919,1894,1894,"Barrili, Anton Giulio | Tra cielo e terra : romanzo / Anton Giulio Barrili | Genova : A. Donath, 1894",sbn_edition_publication_upper_bound,high,2026-08-10T12:48:52+00:00,0a07abf2995a6106e3630187d9f97c1657ed68b18c2beb15a2e17686d957ab93;bdfe0183ab2ad5e0ef7743a24c9463780863d6a6cbd35cd92e123c019fb1f521;cccc5c4b0a0607ca94d6322b3bb6e794a8c426aad91fd3be0f8eaf0c334e1f15,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,
28785,La baraonda,"Rovetta, Gerolamo",1854,1910,Italian fiction -- 19th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28785,https://www.gutenberg.org/ebooks/28785.txt.utf-8,https://www.gutenberg.org/ebooks/28785.txt.utf-8,hit,,781907,762433,2009;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1894,""year_end"":1894,""text"":""ROMANZO | MILANO | FRATELLI TREVES, EDITORI | 1894. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._ | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{""dialect"":1,""milanese"":1},""sample_character_count"":20000}",title_page_edition_year,1894,1894,"ROMANZO | MILANO | FRATELLI TREVES, EDITORI | 1894. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._ | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
28786,Il processo Bartelloni,Jarro,1849,1915,Italian fiction -- 19th century,"Category: Crime, Thrillers and Mystery;Category: Novels;IT Romanzi",date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28786,https://www.gutenberg.org/ebooks/28786.txt.utf-8,https://www.gutenberg.org/ebooks/28786.txt.utf-8,hit,,382018,362533,2009;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1906,""year_end"":1906,""text"":""_riveduta e corretta, dall'autore._ | MILANO | FRATELLI TREVES, EDITORI | 1906. | PROPRIETÀ LETTERARIA | _Riservati tutti i diritti._ | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""fd7e84fd542ca65ccaaee9cb47a3d53ba00e13ed33290b3fbd1a719fc80b5e08"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Il processo Bartelloni'; total=5; inspected=5; direct_matches=5"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""LIA0238353"",""url"":""https://opac.sbn.it/bid/LIA0238353"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""908199635c2841bbc3996b37b5edbff2b9650abf62274029008d8504d7f5cad4"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1883,""year_end"":1883,""text"":""Jarro | Il processo Bartelloni : seguito al romanzo L'assassinio nel vicolo della luna : romanzo / di Jarro | Milano : fratelli Treves, 1883"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""40a39c87121fd7158508e40f704e24bd1b0f4b584d9d856bf3a66ce0c5ae5daf"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Il processo Bartelloni'."",""confidence"":""high"",""decisive"":false}]",sbn_iccu,LIA0238353,https://opac.sbn.it/bid/LIA0238353,1883,1883,"Jarro | Il processo Bartelloni : seguito al romanzo L'assassinio nel vicolo della luna : romanzo / di Jarro | Milano : fratelli Treves, 1883",sbn_edition_publication_upper_bound,high,2026-08-10T12:48:52+00:00,b4a95aa38986b4c5c07dcac1761c3f221acbbd5606e249018aea920821149cb5;cf5350c1b899bed3bb5f6ba399d1c54cb76e541cec063a22346cb9202a079be2;ea11bec37e9ed3fefe416e8035f8ce45977ffcf08fd72c602ddc2f5ba9860609,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,
28869,Novelle e riviste drammatiche,"Boito, Arrigo",1842,1918,Chess -- Fiction;French drama -- 19th century -- History and criticism,Category: Short Stories;IT Racconti,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28869,https://www.gutenberg.org/ebooks/28869.txt.utf-8,https://www.gutenberg.org/ebooks/28869.txt.utf-8,hit,,326550,306919,2009;2021,[],"{""marker_counts"":{""milanese"":4},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,no_direct_period_evidence,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""2b1f5bcc82afe798f6c158fc7db146d94c43f8ccf60a3ce642e6d7bf6abed08f"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Novelle e riviste drammatiche'; total=2; inspected=2; direct_matches=2"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""PAL0012556"",""url"":""https://opac.sbn.it/bid/PAL0012556"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""b57d16a45ea1a8e80781727e0cd50353c710b5f6f9c4507b974cba3d7e72b622"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1920,""year_end"":1920,""text"":""Boito, Arrigo | Novelle e riviste drammatiche / Arrigo Boito ; per cura di Gioachino Brognoligo | Napoli : R. Ricciardi, [1920]"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""b502c60478aef30ef25897445b911ed8bae6fcaac4e21f2968670f8ed4f7325b"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Novelle e riviste drammatiche'."",""confidence"":""high"",""decisive"":false},{""source"":""project_gutenberg_primary_text"",""record_id"":""pg28869"",""url"":""https://www.gutenberg.org/ebooks/28869"",""retrieved_at"":""2026-08-10"",""payload_sha256"":"""",""method"":""project_gutenberg_dated_anthology_contents"",""year_start"":1866,""year_end"":1874,""text"":""The three dramatic reviews were published in Il Politecnico in 1866-67; the collected novellas were published from 1868 through 1874"",""confidence"":""high"",""decisive"":true}]",project_gutenberg_primary_text,pg28869,https://www.gutenberg.org/ebooks/28869,1866,1874,The three dramatic reviews were published in Il Politecnico in 1866-67; the collected novellas were published from 1868 through 1874,project_gutenberg_dated_anthology_contents,high,2026-08-10,8fd8f5c55aa3a2265a9b7344fc37656095a8a35ea0af6ec793fe1f001dc60407;94e2ab993c9600f9c457d83ea6c3584662bd412ecc6b65fa3929897112bf6072;fdc3882426f5647b409f52bd56528e0f8ceb5d2f0f870b70b60cbe0d1d2c84d2,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,
28910,Mater dolorosa,"Rovetta, Gerolamo",1854,1910,Italian fiction -- 19th century,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28910,https://www.gutenberg.org/ebooks/28910.txt.utf-8,https://www.gutenberg.org/ebooks/28910.txt.utf-8,hit,,806373,786907,2009;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1919,""year_end"":1919,""text"":""MILANO | Casa Editrice BALDINI & CASTOLDI | Galleria Vittorio Emanuele N. 17 | 1919 | PROPRIETÀ LETTERARIA | MILANO--UNIONE TIPOGRAFICA | I."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""769b76a2b81ec8cf13eab02b57c62aa8935f916e78fda9a8ddc9003ba4161708"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title='Mater dolorosa'; total=50; inspected=50; direct_matches=48"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""TO01260794"",""url"":""https://opac.sbn.it/bid/TO01260794"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""51c1d5383263ca1734f800a16c02a58defa3e1056b7c637f932c1eb36931029f"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1882,""year_end"":1882,""text"":""Rovetta, Gerolamo | Mater dolorosa : romanzo / G. Rovetta | Milano : G. Galli, 1882"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":"""",""url"":""https://www.wikidata.org/w/api.php"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""8279b59e3cbba5ae66adc40c40d7b44959c17e13f880c97d694fb451926321f6"",""method"":""wikidata_no_direct_title_author_match"",""year_start"":null,""year_end"":null,""text"":""No direct work match for 'Mater dolorosa'."",""confidence"":""high"",""decisive"":false}]",sbn_iccu,TO01260794,https://opac.sbn.it/bid/TO01260794,1882,1882,"Rovetta, Gerolamo | Mater dolorosa : romanzo / G. Rovetta | Milano : G. Galli, 1882",sbn_edition_publication_upper_bound,high,2026-08-10T12:48:52+00:00,1b8a2e2e13d7c5d99eccd8e70ee91523d44714eda34d8d5986feb388df83c5c6;55faf0d509189c09c6b14083a8ac02be65c5f42f1973890c5ddd430bb8437494;cd26527c9640345ead27eae6f1c0b319df235ad80f57648e29fc8cf35da63398,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,
28993,L'Immorale: Racconto,"Butti, Enrico Annibale",1868,1912,Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/28993,https://www.gutenberg.org/ebooks/28993.txt.utf-8,https://www.gutenberg.org/ebooks/28993.txt.utf-8,hit,,133852,114299,2009;2021,"[{""kind"":""title_page_edition_year"",""year_start"":1894,""year_end"":1894,""text"":""MILANO | LIBR. EDITRICE GALLI DI =C. CHIESA E F. GUINDANI= | _Galleria Vittorio Emanuele, N. 17-80_ | 1894 | Terza edizione riveduta e corretta dall'autore. | PROPRIETÀ LETTERARIA. | Milano. Tip. Bernardoni di C. Rebeschini e C."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1894,1894,"MILANO | LIBR. EDITRICE GALLI DI =C. CHIESA E F. GUINDANI= | _Galleria Vittorio Emanuele, N. 17-80_ | 1894 | Terza edizione riveduta e corretta dall'autore. | PROPRIETÀ LETTERARIA. | Milano. Tip. Bernardoni di C. Rebeschini e C.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
29035,L'alcòva d'acciaio: Romanzo vissuto,"Marinetti, F. T.",1876,1944,Italian fiction,Category: Historical Novels;Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/29035,https://www.gutenberg.org/ebooks/29035.txt.utf-8,https://www.gutenberg.org/ebooks/29035.txt.utf-8,hit,,520928,501334,2009,"[{""kind"":""copyright_year"",""year_start"":1921,""year_end"":1921,""text"":""Copyright by C. E. Vitagliano Aprile 1921"",""confidence"":""medium""}]","{""marker_counts"":{""milanese"":2},""sample_character_count"":20000}",,,,,,,,manual_authoritative_review_required,manual_review,post_1900_edition_does_not_prove_work_first_publication,pass_1b,"[{""source"":""sbn_iccu"",""record_id"":"""",""url"":""https://opac.sbn.it/o/opac-api/titles-search-full-post"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""4d737a1cddcdff693abdce0a80f79eb74c9ee8a791d7106619814f9363b405de"",""method"":""sbn_title_author_search_direct_match"",""year_start"":null,""year_end"":null,""text"":""query_title=\""L'alcòva d'acciaio\""; total=7; inspected=7; direct_matches=7"",""confidence"":""high"",""decisive"":false},{""source"":""sbn_iccu"",""record_id"":""BVE0081757"",""url"":""https://opac.sbn.it/bid/BVE0081757"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""da34ca4b4722518891d3fb35ff60b0f0f7f9d248f7fc798846a6ddafd85ff4bf"",""method"":""sbn_edition_publication_upper_bound"",""year_start"":1921,""year_end"":1921,""text"":""Marinetti, Filippo Tommaso | L'alcòva d'acciaio : romanzo vissuto / F. T. Marinetti | Milano : Vitagliano, ©1921"",""confidence"":""high"",""decisive"":true},{""source"":""wikidata"",""record_id"":""Q3818275"",""url"":""https://www.wikidata.org/wiki/Q3818275"",""retrieved_at"":""2026-08-10T12:48:52+00:00"",""payload_sha256"":""6f779389ce3ec754bc409bc00f0a52a8e716f295eb517755871703a2cafdb7cb"",""method"":""wikidata_p577_title_author_match"",""year_start"":1921,""year_end"":1921,""text"":""L'alcova d'acciaio | romanzo scritto da Filippo Tommaso Marinetti | P577=[1921]"",""confidence"":""medium"",""decisive"":true}]",wikidata,Q3818275,https://www.wikidata.org/wiki/Q3818275,1921,1921,L'alcova d'acciaio | romanzo scritto da Filippo Tommaso Marinetti | P577=[1921],wikidata_p577_title_author_match,medium,2026-08-10T12:48:52+00:00,338e987e24adfff32831978831da79e9f7f29453a980e67b33de9982f19dbbaa;a5b3af098cf7ed4245c002e3c210d0121d1e486e8f973c9432f88913f6c92b66;ab6e7db77c4bd4e11da077de35de572d3f11268cf89f9ac3c96e369f4bce0587;cbfaf356e7e66f47555fc871f0eab0f3a27997899db4a4276646e0e837637b1a,post_1900_excluded,excluded_post_1900_original_text,exclude_post_1900_original_text,pass_1b_authoritative_resolved,excluded,authoritative_date_after_1900
29036,La montanara,"Barrili, Anton Giulio",1836,1908,Fiction,Category: Novels;IT Romanzi,date_and_role_review,author_died_after_1900_review,review_work_publication_date,https://www.gutenberg.org/ebooks/29036,https://www.gutenberg.org/ebooks/29036.txt.utf-8,https://www.gutenberg.org/ebooks/29036.txt.utf-8,hit,,722688,703282,2009,"[{""kind"":""title_page_edition_year"",""year_start"":1886,""year_end"":1886,""text"":""ANTON GIULIO BARRILI | MILANO | FRATELLI TREVES, EDITORI | 1886. | PROPRIETÀ LETTERARIA | RISERVATI TUTTI I DIRITTI. | Tip. Fratelli Treves."",""confidence"":""medium""}]","{""marker_counts"":{},""sample_character_count"":20000}",title_page_edition_year,1886,1886,"ANTON GIULIO BARRILI | MILANO | FRATELLI TREVES, EDITORI | 1886. | PROPRIETÀ LETTERARIA | RISERVATI TUTTI I DIRITTI. | Tip. Fratelli Treves.",medium,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,automatic_resolved,,pass_1a,,,,,,,,,,,,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1a_resolved,eligible_probe,
