record_id,wordpress_page_id,title,author,landing_page_url,period_bucket,preliminary_role,metadata_decision,license_url,archive_format,download_page_url,archive_url,cache_status,archive_cache_path,cleaned_cache_path,archive_sha256,cleaned_sha256,raw_byte_count,cleaned_character_count,cleaned_word_count,nonempty_line_count,replacement_character_count,italian_function_word_ratio,alphabetic_character_ratio,digit_character_ratio,editorial_marker_count,editorial_markers,quality_review_flags,language_variety_flags,normalized_word_sha256,fingerprint_anchor_count,internal_exact_duplicate_ids,internal_near_duplicate_metrics,cross_corpus_overlap_metrics,cross_corpus_duplicate_scope,protected_v6_overlap_metrics,manual_review_resolution,manual_review_rationale,probe_status,probe_decision,activation_status,error
ll:2428273,2428273,Marzo,Giuseppe Aurelio Costanzo,https://liberliber.it/autori/autori-c/giuseppe-aurelio-costanzo/marzo/,nineteenth_century,historical_non_sonnet_poetry,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2428273&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/c/costanzo/marzo/odt/costanzo_marzo.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2428273.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2428273.txt,3c5c164dbf08501b1748f6546029b6532ec0ec1e83953b1d328659b9f015c6f0,abe036e27b3fe34a1683b44de739d5f41a34096321ce17a39183f191a9c3bf64,424693,7193,1316,234,0,0.244681,0.774364,0.000000,0,,,,641b167733b911ac3187fdc11bb0261ed6383a45454f426e3c84a9c9aa747b31,2,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2428649,2428649,L'incantesimo,Enrico Annibale Butti,https://liberliber.it/autori/autori-b/enrico-annibale-butti/lincantesimo/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2428649&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/b/butti/l_incantesimo/odt/butti_l_incantesimo.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2428649.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2428649.txt,9f57b205c4a811a76a1bdf1da0eb19a3d47be9662221538131936801d34c763f,1df6ff6ab8e3e246403e4207e0bb330e1fe3b240e75b5aa17e12bc6e6f70909d,648673,554669,91269,1661,0,0.260614,0.799338,0.000038,0,,,,a45464f14cf445ce0becb2363786641be7ea199b095aa40e1b022ddb84b99738,103,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2428858,2428858,La Vita nuova,Dante Alighieri,https://liberliber.it/autori/autori-a/dante-alighieri/vita-nuova-roux-e-viarengo-1903/,origins_through_1800,standard_sonnets,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2428858&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/a/alighieri/vita_nuova_edizione_roux/odt/alighieri_vita_nuova_roux.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2428858.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2428858.txt,5d1535371e3765c1ab8e446f21b443aeb79372832fc81d19456049858d7c609f,f0073d3a0fab8419d857e90463d6cb6bfc93f097ec1ff4d49ff7a4134e433b35,17963995,126915,22316,856,0,0.242651,0.791845,0.000835,0,,,,f1285967047e1d47f316bc6fd0fe44e9fc59f057bce39bb2b32628376e1791b3,22,,,,,cavalcanti_dante_ai_poeti|containment=1.000000,,,quality_pass,quarantine_protected_v6_segment_before_activation,inactive_probe_only,
ll:2428878,2428878,Il palazzo del diavolo,Ulisse Barbieri,https://liberliber.it/autori/autori-b/ulisse-barbieri/il-palazzo-del-diavolo/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2428878&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/b/barbieri/il_palazzo_del_diavolo/odt/barbieri_il_palazzo_del_diavolo.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2428878.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2428878.txt,a39dbdeb2e878e76d0ae0ae95a8524b9f74c7dee6f641719b618606f73e2a12f,8d44d9dc4920aa0b0a028a537102811ed154e312f7c69083743fd1ae4bf6bdab,1709898,389598,65686,1377,0,0.259720,0.793366,0.000131,0,,,,184f9233e7b17b09c42b2e067f40b6f48fbc45ffa8960a89457c1768ce558e51,63,,,gutenberg_previous_pool:pg73194|candidate=0.479561|reference=0.995945;gutenberg_previous_pool:pg73195|candidate=0.520668|reference=0.995974;gutenberg_resolved:73194|candidate=0.479561|reference=0.996450;gutenberg_resolved:73195|candidate=0.520668|reference=0.996439,embedded_reference_only,,,,quality_pass,quarantine_embedded_duplicate_segments_before_activation,inactive_probe_only,
ll:2429560,2429560,Al polo australe in velocipede,Emilio Salgari,https://liberliber.it/autori/autori-s/emilio-salgari/al-polo-australe-in-velocipede/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2429560&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/s/salgari/al_polo_australe_in_velocipede/odt/salgari_al_polo_australe_in_velocipede.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2429560.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2429560.txt,0c3148bdf36c9bc8fc5b6732eb6d22c91e1935cdb8a711675e2b53bcf7b54e07,b74676d780f7b5af3fb5d15ff2781e5abf852a8b45940227cb1a4671e494f6c2,7612321,352972,56489,2332,0,0.251164,0.799344,0.001932,0,,,,56dec4c62aefe2bef495acef97f130fc58f3c42e20401883a8c3d5a0bb26b7f8,46,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2429750,2429750,Uomini e soldati,Giuseppe Cesare Abba,https://liberliber.it/autori/autori-a/giuseppe-cesare-abba/uomini-e-soldati/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2429750&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/a/abba/uomini_e_soldati/odt/abba_uomini_e_soldati.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2429750.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2429750.txt,49cf81d17233264464404aaa1421ff9437993060f6cf08c95a0c7980ee49fe4d,3be9711834903af65671c6d33a332b9f09315a4ece6c42c257c2008145c6e1df,814609,505263,86355,1319,0,0.261421,0.791142,0.001007,0,,,,c28337da53896b6eec6347d99c594b4a39c02fe75a1ec1acce39a191609de315,71,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2429759,2429759,Le selve ardenti,Emilio Salgari,https://liberliber.it/autori/autori-s/emilio-salgari/le-selve-ardenti/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2429759&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/s/salgari/le_selve_ardenti/odt/salgari_le_selve_ardenti.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2429759.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2429759.txt,efd07426048907cda7bfff895d4b55edf5a6517ed81ae97e3d592526d1f3cbf6,0b5f465c7a700afadac7a37e18d3aa3cee97e016bda87d9ed9e0d5ce06d9893f,822186,414133,66938,3902,0,0.235995,0.793320,0.000220,0,,,,b5d1c4d179db75c68b42a573d5d338adeb6e27d2e718633b69230008d94e9c42,59,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2430576,2430576,Prima di partire,Enrico Castelnuovo,https://liberliber.it/autori/autori-c/enrico-castelnuovo/prima-di-partire/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2430576&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/c/castelnuovo/prima_di_partire/odt/castelnuovo_prima_di_partire.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2430576.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2430576.txt,6c812774f617f33f5bc2c42a0768c42b37c01e20d6d9f2526f2f13de8993aa02,549284bf53e5a13e07939a377cb7dbf105a2e1eca4dfc1435c8df469058edc02,645053,540840,90355,1907,0,0.271097,0.791262,0.000449,0,,,,98cac119a64ae330e018e041b9c4fa05cf954db9e5c2f0c39ca04129708cd54e,70,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2430808,2430808,Terremoto,Parmenio Bettoli,https://liberliber.it/autori/autori-b/parmenio-bettoli/terremoto/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2430808&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/b/bettoli/terremoto/odt/bettoli_terremoto.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2430808.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2430808.txt,fa349e68710826810e97b28c8dff654e84a01f7bc361abf8a348ddd1eea34852,48277c44c05968f5d5efa9c22591591e6edf341c20289cd2b048787f4ec9abd2,746543,763210,123887,3768,0,0.264281,0.796800,0.000432,0,,,,b96c8b30ee55c1ecfe556549030f283a8250a5ec7808efe76a66530ffb37fa69,121,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2431029,2431029,I ragazzi d'una volta e i ragazzi d'adesso,Marchesa Colombi (alias Maria Antonietta Torriani Torelli-Viollier),https://liberliber.it/autori/autori-m/marchesa-colombi-alias-maria-antonietta-torriani-torelli-viollier/i-ragazzi-duna-volta-e-i-ragazzi-dadesso/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2431029&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/m/marchesa_colombi/i_ragazzi_d_una_volta/odt/marchesa_colombi_i_ragazzi_d_etc.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2431029.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2431029.txt,da2cf9bb36181c9a3fea14a2f8aabc144116058f443c0b8b6b959347bab1a629,011648617f8e5f0bc263c01e4310fc264481d0c93cbe03c432b1c6143a815610,532934,218189,36467,1447,0,0.271149,0.793789,0.000119,0,,,,6055fb258d52494092a14c2fd883e6766158571ec694201750b31aee53515119,35,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2431081,2431081,Racconti storici,Giambattista Bazzoni,https://liberliber.it/autori/autori-b/giambattista-bazzoni/racconti-storici/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2431081&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/b/bazzoni/racconti_storici/odt/bazzoni_racconti_storici.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2431081.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2431081.txt,dceeeb22dd24bf4e8d62c3f29655c9dc22200c7c9ca126d7a76f7b9b41b7f6d2,63b2ce94a8a280b26e8ea5aea0a3c92ce95d5e177011bd8e9cffbc6d0a1e95c6,999599,256256,42749,713,0,0.242883,0.808832,0.000078,0,,,,d330908bc39f83df444018d805615deb3c436ddd3d674e4effa282508e8e3f7c,54,,,gutenberg_previous_pool:pg72382|candidate=0.996771|reference=0.977783;gutenberg_resolved:72382|candidate=0.996771|reference=0.978143,candidate_covered,,,,quality_pass,exclude_cross_corpus_duplicate_candidate,inactive_probe_only,
ll:2431116,2431116,Racconti storici. Nuovo volume,Giambattista Bazzoni,https://liberliber.it/autori/autori-b/giambattista-bazzoni/racconti-storici-nuovo-volume/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2431116&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/b/bazzoni/racconti_storici_nuovo_volume/odt/bazzoni_racconti_storici_nuovo_volume.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2431116.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2431116.txt,7a764f9f3bc4c4f54fb94601e49ff95c77551f174c3ddbc95e5e54aae7fc5c99,27808971a9de896c75c8f7dac39e6fb8a093028055f8abb1a4b2b2cf3dfe94f5,767142,205434,33739,431,0,0.238300,0.810620,0.000482,0,,,,3100f880674f9ab608b4ff177f7c1460174f6f936b3988eea1b437b0563457d3,31,,,gutenberg_previous_pool:pg72470|candidate=0.999377|reference=0.982599;gutenberg_resolved:72470|candidate=0.999377|reference=0.983057,candidate_covered,,,,quality_pass,exclude_cross_corpus_duplicate_candidate,inactive_probe_only,
ll:2431320,2431320,Il duca di Fonteschiavi,Giustino Ferri,https://liberliber.it/autori/autori-f/giustino-ferri/il-duca-di-fonteschiavi/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2431320&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/f/ferri_giustino/il_duca_di_fonteschiavi/odt/ferri_il_duca_di_fonteschiavi.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2431320.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2431320.txt,9d1a296d37e546920c7b820720c13583d6fce4fbd5b8dc207bb015a9d0f3fa57,6266c037bb973556138e7c2b56c18a44addd3ea60bac3bdf4b2d92c7cfb1372f,767925,220213,36355,1059,0,0.284638,0.800498,0.000023,0,,,,4e919661036f6a831aa558e1b69561beaadd9dc299cd14ed36057278e428ee37,38,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2431658,2431658,Il signor Io,Salvatore Farina,https://liberliber.it/autori/autori-f/salvatore-farina/il-signor-io/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2431658&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/f/farina/il_signor_io/odt/farina_il_signor_io.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2431658.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2431658.txt,cca42d41ddc3f0858653d36d09ebafbb1f639019faa0b9e8b5c896bebf38bae7,42b79294f89971e03e0c9a33c3afb029f6cac62bd91f56d3b6ca9d084f0c75c4,40811639,174110,29808,858,0,0.260467,0.789099,0.000293,0,,,,ee26dda467d2146e5893dcbcf23e90ff6b9783448ace6d6a1a8c606e5fbcc1c7,21,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2431718,2431718,Un dramma nell’Oceano Pacifico,Emilio Salgari,https://liberliber.it/autori/autori-s/emilio-salgari/un-dramma-nelloceano-pacifico/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2431718&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/s/salgari/un_dramma_nell_oceano_pacifico/odt/salgari_un_dramma_nell_oceano_pacifico.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2431718.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2431718.txt,68b9e82ffd69e4150190107b5de3e2297d24aa3c2ca1b81251fc3a71b3553c1b,508aafe543218279a3a622a72797193e8a3e9c386b997128043678495f1cf1fa,3432518,326870,52775,2486,0,0.257698,0.792801,0.000572,0,,,,f5ce0e0944633e277321115e078ad46b17e657dff77b15f79f4d2a6c27002f3a,56,,,wikisource_resolved:itws:580335|candidate=0.967136|reference=0.967962,candidate_covered,,,,quality_pass,exclude_cross_corpus_duplicate_candidate,inactive_probe_only,
ll:2432144,2432144,Luigia Sanfelice,Francesco Mastriani,https://liberliber.it/autori/autori-m/francesco-mastriani/luigia-sanfelice/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2432144&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/m/mastriani/luigia_sanfelice/odt/mastriani_luigia_sanfelice.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2432144.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2432144.txt,0522fecc11f9ea0599138d6013eecd9ca940b9ac9b0a85ee579fd82726873ef7,a54ae19e42f21e2a0e26e7fa9f6f4e22bf27a29c552827c4419bc70c2cca1749,682452,606943,100088,3118,0,0.269743,0.807298,0.000677,0,,,,afefa1394ac5498ccaac1308c22c60aa41ceea36d185679117fe5e9eb60b6ee2,118,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2432528,2432528,Uno dei mille della spedizione garibaldina nel Mezzodì d'Italia,Vittore Ottolini,https://liberliber.it/autori/autori-o/vittore-ottolini/uno-dei-mille-della-spedizione-garibaldina-nel-mezzodi-ditalia/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2432528&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/o/ottolini/uno_dei_mille/odt/ottolini_uno_dei_mille.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2432528.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2432528.txt,45de7804426d3c1eedb720b9d60bd6222c5df5c4f1127e6971a967a9a5739d68,19235cf5879f8c1f324a0d4dbda2b64268f73baaed088d77109559f4f93b786b,1690311,475669,77387,2075,0,0.253583,0.793363,0.001137,0,,,,8f8f5ca079f2f9599ec0c48e1c7d3553565e51510a74115523e618b2ce0b03c8,76,,,gutenberg_previous_pool:pg75660|candidate=0.998044|reference=0.939812;gutenberg_resolved:75660|candidate=0.998044|reference=0.939995,candidate_covered,,,,quality_pass,exclude_cross_corpus_duplicate_candidate,inactive_probe_only,
ll:2432614,2432614,La partenza del crociato ovvero Il prode Anselmo,Giovanni Visconti Venosta,https://liberliber.it/autori/autori-v/giovanni-visconti-venosta/la-partenza-del-crociato-ovvero-il-prode-anselmo/,nineteenth_century,historical_non_sonnet_poetry,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2432614&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/v/visconti_venosta/la_partenza_del_crociato/odt/visconti_venosta_la_partenza_del_crociato.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2432614.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2432614.txt,46a24e6d966ef5006022b3b84cde84d0a9cb65b03ed033cfa1a0900c23cf9cda,0fa969ab1f3713d2f9d0b71a3017d286dc1534e53095a0cfae3e80392623cfeb,425171,3980,706,85,0,0.279037,0.791206,0.000000,0,,,,1b53df27089c4a7946e9c54e5dacecc840ecf85bf5ce4e038a2800f2c63b0fab,0,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2432975,2432975,Il muto di Gallura,Enrico Costa,https://liberliber.it/autori/autori-c/enrico-costa/il-muto-di-gallura/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2432975&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/c/costa_enrico/il_muto_di_gallura/odt/costa_il_muto_di_gallura.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2432975.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2432975.txt,6bf62d03a3c21bbae8512fb23ca3c3bffcb88cc3ca29bdb16d75d796a898b1e9,bbacc72e25287ba028e2ca47a638ba1d6d3e513f84522f749a8ca9c6140525b8,536247,271419,45321,1349,0,0.272059,0.800659,0.000877,0,,,,b31235221fac67f2d68f30e25e040dc98453467da964f9a39459d947860b7a00,44,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2433191,2433191,La giovinezza di Giulio Cesare,Giuseppe Rovani,https://liberliber.it/autori/autori-r/giuseppe-rovani/la-giovinezza-di-giulio-cesare/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2433191&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/r/rovani/la_giovinezza_di_giulio_cesare/odt/rovani_la_giovinezza_di_giu_etc.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2433191.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2433191.txt,3aeb811d9b41a3ab35d3aaf8d7255f685b3c69b2daeac755825a03a2c41ebee2,2f80c4a9f193448bd0aed3619cea10475be62b62ec762df23a9017c0993d5097,577105,446464,74184,1410,0,0.257050,0.803328,0.000199,0,,,,425ee0f0be575ffe787f8f5e880c2d4822571d75425595449e5b8b0f187973b0,74,,,gutenberg_previous_pool:pg75196|candidate=0.489202|reference=0.996319;gutenberg_previous_pool:pg75197|candidate=0.510582|reference=0.996001;gutenberg_resolved:75196|candidate=0.489202|reference=0.996757;gutenberg_resolved:75197|candidate=0.510582|reference=0.996420,embedded_reference_only,,,,quality_pass,quarantine_embedded_duplicate_segments_before_activation,inactive_probe_only,
ll:2434278,2434278,Fra le corde d'un contrabasso,Salvatore Farina,https://liberliber.it/autori/autori-f/salvatore-farina/fra-le-corde-dun-contrabasso/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2434278&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/f/farina/fra_le_corde_d_un_contrabasso/odt/farina_fra_le_corde_d_un_contrabasso.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2434278.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2434278.txt,ae3a79cc59326da851e2d5f4d9a2413bf06ae12c14dc8533256ac2f4bac13812,591e8cd6eade1ddb026a0c2c50b564dbffbd25115d1f3d9c06e8ae0836d6b0d8,457678,75638,12794,393,0,0.261451,0.788836,0.000145,0,,,,afa11fb29344b6a19f1c8fed7090436bdf2cb6a305464716052ce35350af962a,15,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2434773,2434773,Il tesoro del presidente del Paraguay,Emilio Salgari,https://liberliber.it/autori/autori-s/emilio-salgari/il-tesoro-del-presidente-del-paraguay/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2434773&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/s/salgari/il_tesoro_del_presidente_del_paraguay/odt/salgari_il_tesoro_del_presidente_etc.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2434773.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2434773.txt,2bce151af5d28723cc91bc6144eb49f06da53ededd86bca280ac0b8e3bc14a69,4628e53ee20350193311303de53fa6039e9b52d46043c3361590e60d6cf228ac,625213,439527,70754,3652,0,0.260805,0.789528,0.000596,0,,,,5e2d282a730e2567ee1a06ef680adac28c5ea0505456ebf4ed10c54cc492c381,66,,,wikisource_resolved:itws:571131|candidate=0.952880|reference=0.953433,candidate_covered,,,,quality_pass,exclude_cross_corpus_duplicate_candidate,inactive_probe_only,
ll:2435088,2435088,Da Sassari a Cagliari e viceversa,Enrico Costa,https://liberliber.it/autori/autori-c/enrico-costa/da-sassari-a-cagliari-e-viceversa/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2435088&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/c/costa_enrico/da_sassari_a_cagliari_e_viceversa/odt/costa_da_sassari_a_cagliari.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2435088.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2435088.txt,d0bfedf1731b8162f7f66f71f70f75a24f527db4a87c0e390145e732dde528ec,f33c78131f788bc0e11b9defd2f9c31f1387ef6fc0f262be2dac494f562308bb,639607,264275,43226,2155,0,0.263800,0.788387,0.006228,0,,,,90e8edf342e2efa63fcb3e7631459b3eee2dda32dd836e0e0d703fc5130f07a7,44,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2435194,2435194,Il mio ultimo amico,Edmondo De Amicis,https://liberliber.it/autori/autori-d/edmondo-de-amicis/il-mio-ultimo-amico/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2435194&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/d/de_amicis/il_mio_ultimo_amico/odt/de_amicis_il_mio_ultimo_amico.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2435194.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2435194.txt,3ad8c32fa861458494d0b29a941338459412248584ae3fa4311891de96a3ed6d,0daf3424b6e3b5246c98dbdc43deefaaa2c55a6d5043d1206976b0942ae9aa34,892078,24744,4406,34,0,0.284158,0.794576,0.000081,0,,,,94efcfeca9706763fe8bbe4deabb4c795be6d6aa6081af25d7bbddddc83a5277,4,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
ll:2435995,2435995,Il quaderno della zia,Enrico Castelnuovo,https://liberliber.it/autori/autori-c/enrico-castelnuovo/il-quaderno-della-zia/,nineteenth_century,nineteenth_century_bridge,eligible_fulltext_probe_inactive,https://creativecommons.org/licenses/by-nc-sa/4.0/,odt,https://liberliber.it/opere/download/?op=2435995&type=opera_url_odt,https://www.liberliber.eu/mediateca/libri/c/castelnuovo/il_quaderno_della_zia/odt/castelnuovo_il_quaderno_della_zia.odt,hit,data/local/liber_liber/fulltext_probe_v1/archives/ll_2435995.odt,data/local/liber_liber/fulltext_probe_v1/texts/ll_2435995.txt,92c88b16333281b21a13d12ecba1019757092b1bdbddc9252db63e09ef8530f9,9bfa1e315c3bbd13933ecc53b6cb438636ea0b1d6352e307165b82bc6b14f125,613026,459329,78138,993,0,0.258607,0.794781,0.000425,0,,,,1e96db6cef2077f0f118801d9287248952a6f9f929464f71e5b19c00ea12bd9f,91,,,,,,,,quality_pass,quality_pass_pending_extraction_audit,inactive_probe_only,
