work_root_id,root_title,landing_page_url,author_evidence,period_bucket,input_role,final_broader_role,direct_scan_title,scan_rights_id,checkpoint_4c_decision,quality_flags,source_cache_path,source_sha256,source_character_count,canonical_reference_ids,removed_reference_ids,rights_decision,final_decision,resolution_reason,retained_broader_character_count,excluded_character_count,sonnet_candidate_count,activation_status
itws:779707,Il romanzo della morte,https://it.wikisource.org/wiki/Il_romanzo_della_morte,Beatrice Speraz,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Speraz - Il romanzo della morte.pdf,itws-scan:779706,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_779707.txt,e85ebc47c1e9e6b36d1c12628706a666ec009e1d18c6a44758efae75d487bc72,227077,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",227077,0,0,inactive_pending_cross_archive_freeze
itws:780505,Emma Walder,https://it.wikisource.org/wiki/Emma_Walder,Beatrice Speraz,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Speraz - Emma Walder.pdf,itws-scan:780499,hold_unresolved_markup,language_variety_marker;unresolved_html_tag;unresolved_template:rettangolo,data/local/wikisource/page_extraction_v1/root_texts/itws_780505.txt,8f623205ec54aee54590f113a0401ce8d910dae419abb3e377be693ef256fb75,374904,,,rights_pass,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,0,374904,0,inactive_pending_cross_archive_freeze
itws:781656,"Gazzetta Musicale di Milano, 1853","https://it.wikisource.org/wiki/Gazzetta_Musicale_di_Milano,_1853",Autori vari,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Gazzetta Musicale di Milano, 1853.djvu",itws-scan:778739,hold_missing_transcription,language_variety_marker,data/local/wikisource/page_extraction_v1/root_texts/itws_781656.txt,04eadbdc2270d4c266e0b8f00d3bf99086da236b35205b0573ff3e586d042665,79101,,,rights_hold_incompatible_or_unclear_scan_license,exclude_source_rights_unresolved,Commons does not explicitly mark the exact scan file public domain and non-copyrighted.,0,79101,0,inactive_pending_cross_archive_freeze
itws:782222,Racconti politici,https://it.wikisource.org/wiki/Racconti_politici,Antonio Ghislanzoni,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Ghislanzoni - Racconti politici, Milano, Sonzogno, 1876.djvu",itws-scan:782196,hold_duplicate_review,language_variety_marker,data/local/wikisource/page_extraction_v1/root_texts/itws_782222.txt,b6b2db7d5f840ed48fe2ab5e0b9b0197f733bf49cc30659ea79beb363774d465,598718,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,598718,0,inactive_pending_cross_archive_freeze
itws:782658,"Gazzetta Musicale di Milano, 1845","https://it.wikisource.org/wiki/Gazzetta_Musicale_di_Milano,_1845",Autori vari,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Gazzetta Musicale di Milano, 1845.djvu",itws-scan:771879,hold_missing_transcription,editorial_marker;language_variety_marker;unresolved_html_tag,data/local/wikisource/page_extraction_v1/root_texts/itws_782658.txt,78ca8811b1ea13a501fa2c8604bc30d8ca42bdb726f3f678a9d8d43cf0456edc,228930,,,rights_hold_incompatible_or_unclear_scan_license,exclude_source_rights_unresolved,Commons does not explicitly mark the exact scan file public domain and non-copyrighted.,0,228930,0,inactive_pending_cross_archive_freeze
itws:782711,"Gazzetta Musicale di Milano, 1856","https://it.wikisource.org/wiki/Gazzetta_Musicale_di_Milano,_1856",Autori vari,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Gazzetta Musicale di Milano, 1856.djvu",itws-scan:782697,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_782711.txt,7c75801450efe93586235eec150f8f7cd906dad10afe4a8d29e4a739c0c5cfa2,290,,,rights_hold_incompatible_or_unclear_scan_license,exclude_source_rights_unresolved,Commons does not explicitly mark the exact scan file public domain and non-copyrighted.,0,290,0,inactive_pending_cross_archive_freeze
itws:783281,Note sulla Fine di un regno,https://it.wikisource.org/wiki/Note_sulla_Fine_di_un_regno,Pietro Cavallo,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Note sulla Fine di un regno.pdf,itws-scan:783094,hold_quality_or_editorial_review,transcription_gap_template,data/local/wikisource/page_extraction_v1/root_texts/itws_783281.txt,b8805581e61427da701ea6c1ea11d2fa5ca58a074aa778cc1523c203f01e7d3f,32877,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,32877,0,inactive_pending_cross_archive_freeze
itws:783451,"I conti di Ventimiglia, il priorato di San Michele e il principato di Seborga","https://it.wikisource.org/wiki/I_conti_di_Ventimiglia,_il_priorato_di_San_Michele_e_il_principato_di_Seborga",Eugenio Cais di Pierlas,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Cais di Pierlas - I conti di Ventimiglia.pdf,itws-scan:781903,hold_missing_transcription,,data/local/wikisource/page_extraction_v1/root_texts/itws_783451.txt,534fa60ab28fff1a9725a62478698801dae7aede340d6f80537635e694c256ee,97684,,,rights_pass,exclude_incomplete_transcription,Missing requested transcription pages make the work incomplete.,0,97684,0,inactive_pending_cross_archive_freeze
itws:787819,Ricordanze della mia vita,https://it.wikisource.org/wiki/Ricordanze_della_mia_vita,Luigi Settembrini,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Settembrini, Luigi – Ricordanze della mia vita, Vol. I, 1934 – BEIC 1926061.djvu",itws-scan:616990,hold_unresolved_markup,language_variety_marker;removed_wikitable;unresolved_html_tag;unresolved_template:#tag:ref;unresolved_template:#tag:references;unresolved_template:empty;unresolved_template:hair space,data/local/wikisource/page_extraction_v1/root_texts/itws_787819.txt,af23bf3d68bee2263de3593a964f44fd5fe7f1160b667b17bf4b43bd04f617f7,1153192,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,1153192,0,inactive_pending_cross_archive_freeze
itws:788690,Rime (Bindo Bonichi),https://it.wikisource.org/wiki/Rime_(Bindo_Bonichi),Bindo Bonichi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Rime-di-Bindo-Bonichi.djvu,itws-scan:788692,hold_quality_or_editorial_review,language_variety_marker,data/local/wikisource/page_extraction_v1/root_texts/itws_788690.txt,ef25999c2427d7a4477f9515b461a4f18233c2c4c344be485117a1890beabead,120594,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,120594,0,inactive_pending_cross_archive_freeze
itws:789810,Rivista di varii scritti intorno alla Strada ferrata da Milano a Venezia,https://it.wikisource.org/wiki/Rivista_di_varii_scritti_intorno_alla_Strada_ferrata_da_Milano_a_Venezia,Carlo Cattaneo,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Cattaneo - Rivista di varii scritti intorno alla Strada ferrata da Milano a Venezia.djvu,itws-scan:789694,hold_quality_or_editorial_review,removed_wikitable,data/local/wikisource/page_extraction_v1/root_texts/itws_789810.txt,83baa163d3c18662f5e6f514e4e9581770944eaa05f8184086fecd8ae0c311ed,147715,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,147715,0,inactive_pending_cross_archive_freeze
itws:792656,Memorie (Bentivoglio),https://it.wikisource.org/wiki/Memorie_(Bentivoglio),Guido Bentivoglio,origins_through_1800,historical_general,historical_general,"Bentivoglio, Guido – Memorie e lettere, 1934 – BEIC 1753078.djvu",itws-scan:791365,hold_quality_or_editorial_review,language_variety_marker,data/local/wikisource/page_extraction_v1/root_texts/itws_792656.txt,dfa129df9760ef03bc28da348f9bca44e8ac9d3699ae73105ad3b3eb7927c185,533389,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,533389,0,inactive_pending_cross_archive_freeze
itws:792657,Relazione della fuga in Francia d'Enrico di Borbone,https://it.wikisource.org/wiki/Relazione_della_fuga_in_Francia_d'Enrico_di_Borbone,Guido Bentivoglio,origins_through_1800,historical_general,historical_general,"Bentivoglio, Guido – Memorie e lettere, 1934 – BEIC 1753078.djvu",itws-scan:791365,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_792657.txt,83442efa4ea9f5560bdf9669580e4a617722be736b40214a5dc584f7864a9830,81926,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,81926,0,inactive_pending_cross_archive_freeze
itws:792658,Lettere (Bentivoglio),https://it.wikisource.org/wiki/Lettere_(Bentivoglio),Guido Bentivoglio,origins_through_1800,historical_general,historical_general,"Bentivoglio, Guido – Memorie e lettere, 1934 – BEIC 1753078.djvu",itws-scan:791365,hold_unresolved_markup,unresolved_template:left,data/local/wikisource/page_extraction_v1/root_texts/itws_792658.txt,5a7b771d2ce97411242739759ca72a8ee86984a005d42decbe5c3c4146f61343,229193,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,229193,0,inactive_pending_cross_archive_freeze
itws:795779,Invito d'un solitario ad un cittadino (1891),https://it.wikisource.org/wiki/Invito_d'un_solitario_ad_un_cittadino_(1891),Vincenzo Monti,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Poesie (Monti).djvu,itws-scan:310056,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_795779.txt,89e7321fde52bd64d3fbb69fcc2b154a2ada39f1217bfe728b3cbe8caa3eecf9,9590,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",9590,0,0,inactive_pending_cross_archive_freeze
itws:795875,Grammatica italiana dell'uso moderno,https://it.wikisource.org/wiki/Grammatica_italiana_dell'uso_moderno,Raffaello Fornaciari,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Grammatica italiana, Fornaciari.djvu",itws-scan:795682,hold_unresolved_markup,editorial_marker;removed_wikitable;unresolved_template:graffa;unresolved_template:sd,data/local/wikisource/page_extraction_v1/root_texts/itws_795875.txt,226ed266e861de7e8bcc0e16a7ce9c94802e21dc9fbda121b06daa0dd7b60a5e,400567,,,rights_pass,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,0,400567,0,inactive_pending_cross_archive_freeze
itws:798072,La virtù indiana,https://it.wikisource.org/wiki/La_virt%C3%B9_indiana,Giacomo Leopardi,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Leopardi - La virtù indiana, manoscritto, 1811.djvu",itws-scan:798071,hold_duplicate_review,,data/local/wikisource/page_extraction_v1/root_texts/itws_798072.txt,6030cd7534901de316f10b2071394f1fc60865160198f5c926d43c2ec79c2bb6,35049,,bibit:bibit000940,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",4341,30708,0,inactive_pending_cross_archive_freeze
itws:798395,"Roma italiana, 1870-1895","https://it.wikisource.org/wiki/Roma_italiana,_1870-1895",Emma Perodi,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Emma Perodi - Roma italiana, 1870-1895.djvu",itws-scan:795867,hold_unresolved_markup,editorial_marker;language_variety_marker;removed_wikitable;unresolved_template_markup,data/local/wikisource/page_extraction_v1/root_texts/itws_798395.txt,2bd342d1de2943e69db23d151ff74f7b2ac00c0fd37a8d3f4ff048ca87ef2e2f,1691772,,,rights_pass,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,0,1691772,0,inactive_pending_cross_archive_freeze
itws:800354,Sulla ostreicoltura in Francia e in Italia,https://it.wikisource.org/wiki/Sulla_ostreicoltura_in_Francia_e_in_Italia,Arturo Issel,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Issel sulla ostreicoltura in francia e in italia.djvu,itws-scan:800333,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_800354.txt,662bec14e17b961c709c5a82996fbb318fd0e95132b48047200d77b645af9483,32209,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",32209,0,0,inactive_pending_cross_archive_freeze
itws:800549,L'arte dei bambini,https://it.wikisource.org/wiki/L'arte_dei_bambini,Corrado Ricci,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Corrado Ricci, L'arte dei bambini.djvu",itws-scan:800067,hold_unresolved_markup,unresolved_template:block center,data/local/wikisource/page_extraction_v1/root_texts/itws_800549.txt,0c316533ed6f916240416974bb3a2e94e980d375df0c3081d75ca7b2cf234f24,61332,,,rights_pass,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,0,61332,0,inactive_pending_cross_archive_freeze
itws:800875,Alcune poesie boschereccie,https://it.wikisource.org/wiki/Alcune_poesie_boschereccie,Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Chiabrera - Meganira e Egloghe.djvu,itws-scan:280878,hold_quality_or_editorial_review,high_digit_ratio,data/local/wikisource/page_extraction_v1/root_texts/itws_800875.txt,f422a4781622e95c580b918d3d7e8bd0998ba8a5d38734bb560827cd7b156160,641,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,641,0,inactive_pending_cross_archive_freeze
itws:802821,Le Vergini delle Rocce,https://it.wikisource.org/wiki/Le_Vergini_delle_Rocce,Gabriele D'Annunzio,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"D'Annunzio - Le vergini delle Rocce, Treves, 1896.djvu",itws-scan:802781,hold_quality_or_editorial_review,language_variety_marker,data/local/wikisource/page_extraction_v1/root_texts/itws_802821.txt,f6882972c4754df85f3736d50b85ff6b9fb28c515557454ce6fb161d62fcef8b,351872,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,351872,0,inactive_pending_cross_archive_freeze
itws:803450,La leggenda di Tristano,https://it.wikisource.org/wiki/La_leggenda_di_Tristano,Autori vari,origins_through_1800,historical_general,historical_general,"La leggenda di Tristano, 1942 – BEIC 1854980.djvu",itws-scan:625112,hold_unresolved_markup,section_error:missing section end marker: s1;unresolved_template:loop,data/local/wikisource/page_extraction_v1/root_texts/itws_803450.txt,7494748ae5cb10e1b2a836aeae67409b586d32e3de62c80822b71f2ffe7121ce,643031,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,643031,0,inactive_pending_cross_archive_freeze
itws:803765,L'apparato per spari d'allarme Scartazzi Opessi,https://it.wikisource.org/wiki/L'apparato_per_spari_d'allarme_Scartazzi_Opessi,Alberto Brandani,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,L'apparato per spari d'allarme Scartazzi Opessi.pdf,itws-scan:803732,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_803765.txt,cfc1f0545ee777b265e8c70ae2a3a93f14171aae41745a8ad140424682b659bd,21600,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",21600,0,0,inactive_pending_cross_archive_freeze
itws:804121,Sette mesi al ministero,https://it.wikisource.org/wiki/Sette_mesi_al_ministero,Genova Giovanni Thaon di Revel,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Sette mesi al ministero.pdf,itws-scan:804120,hold_quality_or_editorial_review,language_variety_marker,data/local/wikisource/page_extraction_v1/root_texts/itws_804121.txt,01b5087170e3c5c1b57bbabae1367fd2a4be00b555b40fec310df956e6fb701f,535231,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,535231,0,inactive_pending_cross_archive_freeze
itws:804338,"Gazzetta Musicale di Milano, 1887","https://it.wikisource.org/wiki/Gazzetta_Musicale_di_Milano,_1887",Autori vari,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Gazzetta Musicale di Milano, 1887.djvu",itws-scan:804332,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_804338.txt,e46b4010dfc1308741a1ec0b6087226a7d33201fe33a7f29dbd5600b1283e26c,161,,,rights_hold_incompatible_or_unclear_scan_license,exclude_source_rights_unresolved,Commons does not explicitly mark the exact scan file public domain and non-copyrighted.,0,161,0,inactive_pending_cross_archive_freeze
itws:804404,Abissinia,https://it.wikisource.org/wiki/Abissinia,Giuseppe Vigoni,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,"Abissinia, giornale di un viaggio di Pippo Vigoni, Milano, Hoepli, 1881.djvu",itws-scan:804328,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_804404.txt,ac6b942654aa3774ccfe71a26e6464b2ef763b6e14e942210df2a39d995c574d,460464,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",460464,0,0,inactive_pending_cross_archive_freeze
itws:804620,Editto sopra le antichità e gli scavi,https://it.wikisource.org/wiki/Editto_sopra_le_antichit%C3%A0_e_gli_scavi,Bartolomeo Pacca,nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Pacca - Editto sopra le antichità e gli scavi.pdf,itws-scan:804436,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_804620.txt,a5bab73f23a3eb19ac438a86930380dcdbc76a3eeff9b06f76ba9b856ed8214f,28301,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",28301,0,0,inactive_pending_cross_archive_freeze
itws:804784,Sonetti (Salimbeni),https://it.wikisource.org/wiki/Sonetti_(Salimbeni),Benuccio Salimbeni,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Rime-di-Bindo-Bonichi.djvu,itws-scan:788692,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_804784.txt,906c610751309b952afee9a0ebc00ac9a40d5b3a23fb43a8279aa889d0ae58cc,1313,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",803,510,1,inactive_pending_cross_archive_freeze
itws:805079,"Il Tesoretto (Laterza, 1941)","https://it.wikisource.org/wiki/Il_Tesoretto_(Laterza,_1941)",Brunetto Latini,origins_through_1800,historical_general,historical_general,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805079.txt,342d3807b0af202f60349d2a05c8ea45e25ab0feff2b7bcdb49884599d4cb8d8,65520,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,65520,0,inactive_pending_cross_archive_freeze
itws:805329,"Trattato d'Amore (Cavalcanti, 1941)","https://it.wikisource.org/wiki/Trattato_d'Amore_(Cavalcanti,_1941)",Guido Cavalcanti,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805329.txt,4b8cf5564c64a023139f9034293d651ae81e9b5331b8a64bf7ac99e051406879,62146,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,62146,0,inactive_pending_cross_archive_freeze
itws:805330,Poemetti allegorico-didattici del secolo XIII,https://it.wikisource.org/wiki/Poemetti_allegorico-didattici_del_secolo_XIII,Autori vari,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805330.txt,bb5dc5f14c9765132f1a4dc24688e01f4dd7b0781dfc6ee4c856c379af932215,19086,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,19086,0,inactive_pending_cross_archive_freeze
itws:805332,Io sí vorrei ch'un segno avelenato,https://it.wikisource.org/wiki/Io_s%C3%AD_vorrei_ch'un_segno_avelenato,Lippo Pasci de' Bardi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805332.txt,e16a3e33053727f719cdde43eda96135f4e527ba5138e1dee180a2d982d3f1be,514,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,514,0,inactive_pending_cross_archive_freeze
itws:805333,"Compar, che tutto tempo esser mi soli","https://it.wikisource.org/wiki/Compar,_che_tutto_tempo_esser_mi_soli",Lippo Pasci de' Bardi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,hold_duplicate_review,,data/local/wikisource/page_extraction_v1/root_texts/itws_805333.txt,4818bbf00e50465a4471e085e31aa53c8fa01b600bed7904694d274a44b10c72,1053,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,1053,0,inactive_pending_cross_archive_freeze
itws:805334,Cosí fostu acconcia di donarmi,https://it.wikisource.org/wiki/Cos%C3%AD_fostu_acconcia_di_donarmi,Lippo Pasci de' Bardi,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,hold_duplicate_review,,data/local/wikisource/page_extraction_v1/root_texts/itws_805334.txt,4818bbf00e50465a4471e085e31aa53c8fa01b600bed7904694d274a44b10c72,1053,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,1053,0,inactive_pending_cross_archive_freeze
itws:805335,Io mi credeva che ragione e fede,https://it.wikisource.org/wiki/Io_mi_credeva_che_ragione_e_fede,Lippo Pasci de' Bardi,origins_through_1800,historical_general,historical_general,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805335.txt,ea48ea5435ac076ba1de2f4e81ddaed8fcf94417bb6b523dc3e5be9e00b5e622,923,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,923,0,inactive_pending_cross_archive_freeze
itws:805337,Poi ch'ad Amore piace,https://it.wikisource.org/wiki/Poi_ch'ad_Amore_piace,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805337.txt,8b4ecc93bda45e6dbf2e292e67f21c7a012f8ac8805cf1a1805de1b07338319a,1672,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,1672,0,inactive_pending_cross_archive_freeze
itws:805338,"A voi, gentile Amore","https://it.wikisource.org/wiki/A_voi,_gentile_Amore",,origins_through_1800,historical_general,historical_general,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805338.txt,8daad68a400fa704901fcdcfbf91aa300f990bbd0a81893ee38aad87f3981388,1601,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,1601,0,inactive_pending_cross_archive_freeze
itws:805339,"Amor, per Deo, piú non posso sofrire","https://it.wikisource.org/wiki/Amor,_per_Deo,_pi%C3%BA_non_posso_sofrire",,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805339.txt,6227160c5ecd37a19a23ddff61cad89721824b23e814fd67bbf3b2688b9dae71,2055,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,2055,0,inactive_pending_cross_archive_freeze
itws:805340,La gioven donna cui appello Amore (1941),https://it.wikisource.org/wiki/La_gioven_donna_cui_appello_Amore_(1941),,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805340.txt,eb99efe398fa7380571686f494421d732eca9723088437238f3773fdd576e4a8,1560,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,1560,0,inactive_pending_cross_archive_freeze
itws:805341,Ben aggia l'amoroso e dolce core,https://it.wikisource.org/wiki/Ben_aggia_l'amoroso_e_dolce_core,,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu",itws-scan:624705,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805341.txt,564c8435353a310dfa10006da3be69a482c8af8309dd996e53290e0ac8f88820,2557,,,rights_hold_modern_edition_contributor,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",0,2557,0,inactive_pending_cross_archive_freeze
itws:805527,Sonetti (Della Gazzaia),https://it.wikisource.org/wiki/Sonetti_(Della_Gazzaia),Tommaso della Gazzaia,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Rime-di-Bindo-Bonichi.djvu,itws-scan:788692,hold_quality_or_editorial_review,very_short_text,data/local/wikisource/page_extraction_v1/root_texts/itws_805527.txt,6b6daef79c281bc9c9249859b54f5041634662644b2b7b22d48a74a6db03d64c,94,,,rights_pass,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",0,94,0,inactive_pending_cross_archive_freeze
itws:805528,Chi 'n questo mondo vuol montare a stato,https://it.wikisource.org/wiki/Chi_'n_questo_mondo_vuol_montare_a_stato,Tommaso della Gazzaia,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Rime-di-Bindo-Bonichi.djvu,itws-scan:788692,eligible_inactive_pending_processed_build,,data/local/wikisource/page_extraction_v1/root_texts/itws_805528.txt,0e871a7614dae535990248ee9ca43a44cdce4cd4cc2de2f88b019b2a6aedf451,633,,,rights_pass,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",116,517,1,inactive_pending_cross_archive_freeze
