ebook_id,title,authors,author_birth_years,author_death_years,languages,subjects,bookshelves,download_count,copyright,media_type,landing_page_url,plain_text_url,preliminary_role,period_bucket,inventory_status,genre_evidence,period_evidence,language_variety_evidence,translation_evidence,existing_project_source_ids,possible_existing_work_matches,intra_gutenberg_duplicate_ids,notes,resolution_evidence_required
25614,Ermanno Raeli,"De Roberto, Federico",1861,1927,it,Italian fiction,Category: Novels;IT Romanzi,254,False,Text,https://www.gutenberg.org/ebooks/25614,https://www.gutenberg.org/ebooks/25614.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
26166,Il partito radicale e il radicalismo italiano,"Murri, Romolo",1870,1944,it,Italy -- Politics and government,Category: History - European;Category: Politics;IT Scienze politiche,2424,False,Text,https://www.gutenberg.org/ebooks/26166,https://www.gutenberg.org/ebooks/26166.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1944,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
26171,La volpe di Sparta,"Zùccoli, Luciano",1868,1929,it,Italian fiction -- 20th century,Category: Novels;IT Romanzi,5385,False,Text,https://www.gutenberg.org/ebooks/26171,https://www.gutenberg.org/ebooks/26171.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1929,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27156,Fior di passione,"Serao, Matilde",1856,1927,it,"Italian fiction;Short stories, Italian",Category: Novels;IT Romanzi,245,False,Text,https://www.gutenberg.org/ebooks/27156,https://www.gutenberg.org/ebooks/27156.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27158,Il peccato di Loreta,"Boccardi, Alberto",1854,1921,it,Fiction,Category: Novels;IT Romanzi,257,False,Text,https://www.gutenberg.org/ebooks/27158,https://www.gutenberg.org/ebooks/27158.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1921,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27159,Due amori,"Farina, Salvatore",1846,1918,it,Italian fiction -- 19th century,Category: Novels;IT Romanzi,294,False,Text,https://www.gutenberg.org/ebooks/27159,https://www.gutenberg.org/ebooks/27159.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1918,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27334,Africa Orrenda,"Rapisardi, Mario",1844,1912,it,Italy -- Colonies -- Africa -- Poetry,Category: Poetry;IT Poesia,314,False,Text,https://www.gutenberg.org/ebooks/27334,https://www.gutenberg.org/ebooks/27334.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,Poetry,latest catalog author death year=1912,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27358,Olocausto,"Oriani, Alfredo",1852,1909,it,Italian fiction -- 20th century,Category: Novels;IT Romanzi,3717,False,Text,https://www.gutenberg.org/ebooks/27358,https://www.gutenberg.org/ebooks/27358.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1909,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27359,Rassegnazione: Romanzo,"Capuana, Luigi",1839,1915,it,Fiction,Category: Novels;IT Romanzi,257,False,Text,https://www.gutenberg.org/ebooks/27359,https://www.gutenberg.org/ebooks/27359.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27369,Spasimo,"De Roberto, Federico",1861,1927,it,Italian fiction,"Category: Crime, Thrillers and Mystery;Category: Novels;IT Romanzi",260,False,Text,https://www.gutenberg.org/ebooks/27369,https://www.gutenberg.org/ebooks/27369.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27590,Cabiria: Visione storica del terzo secolo A. C.,"D'Annunzio, Gabriele",1863,1938,it,Italian drama,Category: Adventure;Category: Historical Novels;IT Arte varia,318,False,Text,https://www.gutenberg.org/ebooks/27590,https://www.gutenberg.org/ebooks/27590.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1938,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27608,Bollettino del Club Alpino Italiano 1895-96: Vol. 29 Num. 62,Various,,,it,Alps -- Description and travel -- Periodicals;Mountaineering -- Periodicals,Category: Archaeology & Anthropology;Category: Biographies;Category: History - European;Category: Travel Writing;IT Geografia,5979,False,Text,https://www.gutenberg.org/ebooks/27608,https://www.gutenberg.org/ebooks/27608.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
27640,Ricordi di Londra,"De Amicis, Edmondo;Simonin, Louis",1846;1830,1908;1886,it,London (England) -- Description and travel;Poor -- England -- London,Category: Travel Writing;IT Viaggi,2801,False,Text,https://www.gutenberg.org/ebooks/27640,https://www.gutenberg.org/ebooks/27640.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27719,Tiranni minimi,"Rovetta, Gerolamo",1854,1910,it,"Italian fiction -- 19th century;Short stories, Italian",Category: Novels;IT Racconti,288,False,Text,https://www.gutenberg.org/ebooks/27719,https://www.gutenberg.org/ebooks/27719.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1910,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",1863,1938,it,Poetry,Banned Books from Anne Haight's list;Category: Poetry;IT Poesia,4870,False,Text,https://www.gutenberg.org/ebooks/27825,https://www.gutenberg.org/ebooks/27825.txt.utf-8,historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,poesie,latest catalog author death year=1938,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27919,Abissinia: Giornale di un viaggio,"Vigoni, Giuseppe",1846,1914,it,Ethiopia -- Description and travel,Category: Travel Writing;IT Viaggi,3511,False,Text,https://www.gutenberg.org/ebooks/27919,https://www.gutenberg.org/ebooks/27919.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1914,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
27979,La freccia nel fianco,"Zùccoli, Luciano",1868,1929,it,Italian fiction -- 20th century,Category: Novels;IT Romanzi,256,False,Text,https://www.gutenberg.org/ebooks/27979,https://www.gutenberg.org/ebooks/27979.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1929,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28144,I manifesti del futurismo,"Marinetti, F. T.",1876,1944,it,Futurism (Art);Futurism (Literary movement),"Category: Art;Category: Essays, Letters & Speeches;IT Letteratura",8015,False,Text,https://www.gutenberg.org/ebooks/28144,https://www.gutenberg.org/ebooks/28144.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1944,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28231,Ninnoli,"Rovetta, Gerolamo",1854,1910,it,"Italian fiction -- 19th century;Short stories, Italian",Category: Novels;IT Romanzi,262,False,Text,https://www.gutenberg.org/ebooks/28231,https://www.gutenberg.org/ebooks/28231.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1910,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28321,L'undecimo comandamento: Romanzo,"Barrili, Anton Giulio",1836,1908,it,Fiction,Category: Novels;IT Romanzi,204,False,Text,https://www.gutenberg.org/ebooks/28321,https://www.gutenberg.org/ebooks/28321.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28325,"Gli 'ismi' contemporanei: (Verismo, Simbolismo, Idealismo, Cosmopolitanismo) ed altri saggi di critica letteraria ed artistica","Capuana, Luigi",1839,1915,it,Romance literature,"Category: Essays, Letters & Speeches;IT Letteratura",269,False,Text,https://www.gutenberg.org/ebooks/28325,https://www.gutenberg.org/ebooks/28325.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28374,Tra cielo e terra: Romanzo,"Barrili, Anton Giulio",1836,1908,it,Fiction,Category: Novels;IT Romanzi,309,False,Text,https://www.gutenberg.org/ebooks/28374,https://www.gutenberg.org/ebooks/28374.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28785,La baraonda,"Rovetta, Gerolamo",1854,1910,it,Italian fiction -- 19th century,Category: Novels;IT Romanzi,248,False,Text,https://www.gutenberg.org/ebooks/28785,https://www.gutenberg.org/ebooks/28785.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1910,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28786,Il processo Bartelloni,Jarro,1849,1915,it,Italian fiction -- 19th century,"Category: Crime, Thrillers and Mystery;Category: Novels;IT Romanzi",236,False,Text,https://www.gutenberg.org/ebooks/28786,https://www.gutenberg.org/ebooks/28786.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28869,Novelle e riviste drammatiche,"Boito, Arrigo",1842,1918,it,Chess -- Fiction;French drama -- 19th century -- History and criticism,Category: Short Stories;IT Racconti,392,False,Text,https://www.gutenberg.org/ebooks/28869,https://www.gutenberg.org/ebooks/28869.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1918,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28910,Mater dolorosa,"Rovetta, Gerolamo",1854,1910,it,Italian fiction -- 19th century,Category: Novels;IT Romanzi,339,False,Text,https://www.gutenberg.org/ebooks/28910,https://www.gutenberg.org/ebooks/28910.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1910,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
28993,L'Immorale: Racconto,"Butti, Enrico Annibale",1868,1912,it,Fiction,Category: Novels;IT Romanzi,290,False,Text,https://www.gutenberg.org/ebooks/28993,https://www.gutenberg.org/ebooks/28993.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1912,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29035,L'alcòva d'acciaio: Romanzo vissuto,"Marinetti, F. T.",1876,1944,it,Italian fiction,Category: Historical Novels;Category: Novels;IT Romanzi,539,False,Text,https://www.gutenberg.org/ebooks/29035,https://www.gutenberg.org/ebooks/29035.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1944,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29036,La montanara,"Barrili, Anton Giulio",1836,1908,it,Fiction,Category: Novels;IT Romanzi,274,False,Text,https://www.gutenberg.org/ebooks/29036,https://www.gutenberg.org/ebooks/29036.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29037,Baby,"Rovetta, Gerolamo",1854,1910,it,Italian fiction -- 19th century,Category: Novels;IT Romanzi,247,False,Text,https://www.gutenberg.org/ebooks/29037,https://www.gutenberg.org/ebooks/29037.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1910,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29636,Una notte bizzarra,"Barrili, Anton Giulio",1836,1908,it,Italian fiction,Category: Novels;Category: Romance;IT Racconti,251,False,Text,https://www.gutenberg.org/ebooks/29636,https://www.gutenberg.org/ebooks/29636.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29845,"I rossi e i neri, vol. 1","Barrili, Anton Giulio",1836,1908,it,Genoa (Italy) -- Fiction,Category: Historical Novels;Category: Novels;IT Romanzi,366,False,Text,https://www.gutenberg.org/ebooks/29845,https://www.gutenberg.org/ebooks/29845.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29846,"I rossi e i neri, vol. 2","Barrili, Anton Giulio",1836,1908,it,Genoa (Italy) -- Fiction,Category: Historical Novels;Category: Romance;IT Romanzi,349,False,Text,https://www.gutenberg.org/ebooks/29846,https://www.gutenberg.org/ebooks/29846.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29864,Olanda,"De Amicis, Edmondo",1846,1908,it,Netherlands -- Description and travel,Category: History - European;Category: Travel Writing;IT Viaggi,292,False,Text,https://www.gutenberg.org/ebooks/29864,https://www.gutenberg.org/ebooks/29864.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29873,Mattinate napoletane,"Di Giacomo, Salvatore",1860,1934,it,"Short stories, Italian",Category: Short Stories;IT Racconti,259,False,Text,https://www.gutenberg.org/ebooks/29873,https://www.gutenberg.org/ebooks/29873.txt.utf-8,language_variety_review_required,author_died_after_1900_review,review_language_variety_before_download,,latest catalog author death year=1934,"known dialect-literature author: Di Giacomo, Salvatore",,,,,Metadata-only role; full-text and edition audit required before activation.,"primary-text evidence for standard Italian, dialect, or mixed-language routing"
29874,Delitto ideale,"Capuana, Luigi",1839,1915,it,Fiction,Category: Literature - Other;Category: Novels;IT Romanzi,200,False,Text,https://www.gutenberg.org/ebooks/29874,https://www.gutenberg.org/ebooks/29874.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
29961,Tre Donne,"Sperani, Bruno",1839,1923,it,Italian fiction -- 19th century,Category: Novels;IT Romanzi,350,False,Text,https://www.gutenberg.org/ebooks/29961,https://www.gutenberg.org/ebooks/29961.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1923,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30030,I coniugi Varedo,"Castelnuovo, Enrico",1839,1915,it,Fiction,Category: Novels;IT Romanzi,340,False,Text,https://www.gutenberg.org/ebooks/30030,https://www.gutenberg.org/ebooks/30030.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30032,Nella lotta,"Castelnuovo, Enrico",1839,1915,it,Fiction,Category: Novels;IT Romanzi,227,False,Text,https://www.gutenberg.org/ebooks/30032,https://www.gutenberg.org/ebooks/30032.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30043,Lutezia,"Barrili, Anton Giulio",1836,1908,it,Paris (France) -- Description and travel;Paris (France) -- Intellectual life,Category: Novels;Category: Travel Writing;IT Viaggi,228,False,Text,https://www.gutenberg.org/ebooks/30043,https://www.gutenberg.org/ebooks/30043.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30164,"Le monete di Venezia descritte ed illustrate da Nicolò Papadopoli Aldobrandini, v. 1: Con disegni di C. Kunz","Papadopoli Aldobrandini, Nicolò",1841,1922,it,"Coins, Italian;Medals -- Italy -- Venice;Numismatics -- Italy -- Venice",Category: Archaeology & Anthropology;Category: History - European;Category: History - Medieval/Middle Ages;Category: History - Modern (1750+);IT Numismatica,405,False,Text,https://www.gutenberg.org/ebooks/30164,https://www.gutenberg.org/ebooks/30164.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1922,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30369,L'Argentina vista come è,"Barzini, Luigi",1874,1947,it,Argentina -- Description and travel,Category: History - Other;Category: Sociology;IT Viaggi,312,False,Text,https://www.gutenberg.org/ebooks/30369,https://www.gutenberg.org/ebooks/30369.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1947,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30605,Spagna,"De Amicis, Edmondo",1846,1908,it,Spain -- Description and travel,Category: Travel Writing;IT Viaggi,498,False,Text,https://www.gutenberg.org/ebooks/30605,https://www.gutenberg.org/ebooks/30605.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30663,Dal primo piano alla soffitta,"Castelnuovo, Enrico",1839,1915,it,Fiction,Category: Historical Novels;Category: Novels;IT Romanzi,370,False,Text,https://www.gutenberg.org/ebooks/30663,https://www.gutenberg.org/ebooks/30663.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1915,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30725,Marocco,"De Amicis, Edmondo",1846,1908,it,Morocco -- Description and travel,Category: Travel Writing;IT Viaggi,330,False,Text,https://www.gutenberg.org/ebooks/30725,https://www.gutenberg.org/ebooks/30725.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
30738,"Opera nova amorosa, vol. 1: Strambotti, sonetti, capitoli, epistole et una disperata","Notturno, Napolitano",,,it,Italian poetry -- 16th century,Category: Poetry;IT Poesia,273,False,Text,https://www.gutenberg.org/ebooks/30738,https://www.gutenberg.org/ebooks/30738.txt.utf-8,sonnet_specialization_candidate,unknown,review_missing_period_evidence,sonetti,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
30771,L'ignoto: Novelle,"Di Giacomo, Salvatore",1860,1934,it,"Italian fiction;Short stories, Italian",Category: Short Stories;IT Racconti,302,False,Text,https://www.gutenberg.org/ebooks/30771,https://www.gutenberg.org/ebooks/30771.txt.utf-8,language_variety_review_required,author_died_after_1900_review,review_language_variety_before_download,,latest catalog author death year=1934,"known dialect-literature author: Di Giacomo, Salvatore",,,,,Metadata-only role; full-text and edition audit required before activation.,"primary-text evidence for standard Italian, dialect, or mixed-language routing"
30984,Gli avvenimenti di Sicilia e le loro cause,"Colajanni, Napoleone",1847,1921,it,Sicily (Italy) -- History;Socialism -- Italy -- Sicily,Category: History - European;Category: History - Modern (1750+);Category: Politics;Category: Sociology;IT Scienze politiche,449,False,Text,https://www.gutenberg.org/ebooks/30984,https://www.gutenberg.org/ebooks/30984.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1921,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
31000,Dal molino di Cerbaia a Cala Martina: Notizie inedite sulla vita di Giuseppe Garibaldi,"Guelfi, Guelfo",,,it,"Garibaldi, Giuseppe, 1807-1882;Italy -- History -- 1849-1870",Category: Biographies;Category: History - European;Category: History - Modern (1750+);Category: History - Warfare;IT Storia,293,False,Text,https://www.gutenberg.org/ebooks/31000,https://www.gutenberg.org/ebooks/31000.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
31077,Raggio di Dio: Romanzo,"Barrili, Anton Giulio",1836,1908,it,Fiction,Category: Historical Novels;Category: Novels;IT Romanzi,365,False,Text,https://www.gutenberg.org/ebooks/31077,https://www.gutenberg.org/ebooks/31077.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
31285,"Opera nova amorosa, vol. 2: Traggedia","Notturno, Napolitano",,,it,Drama;Poetry,Category: Plays/Films/Dramas;Category: Romance;IT Teatro in versi,234,False,Text,https://www.gutenberg.org/ebooks/31285,https://www.gutenberg.org/ebooks/31285.txt.utf-8,historical_non_sonnet_poetry_candidate,unknown,review_missing_period_evidence,Poetry,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
31818,"Opera nova amorosa, vol. 3: Comedia nova","Notturno, Napolitano",,,it,Drama;Poetry,Category: Humour;Category: Plays/Films/Dramas;IT Teatro in versi,230,False,Text,https://www.gutenberg.org/ebooks/31818,https://www.gutenberg.org/ebooks/31818.txt.utf-8,historical_non_sonnet_poetry_candidate,unknown,review_missing_period_evidence,Poetry,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.,"author/work dates from a title page, catalog record, or authoritative bibliography"
32096,La legge Oppia : commedia togata in tre atti,"Barrili, Anton Giulio",1836,1908,it,Drama,Category: Plays/Films/Dramas;IT Teatro in prosa,238,False,Text,https://www.gutenberg.org/ebooks/32096,https://www.gutenberg.org/ebooks/32096.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
32193,La messa di nozze; Un sogno; La bella morte,"De Roberto, Federico",1861,1927,it,Italian fiction,Category: Novels;IT Romanzi,302,False,Text,https://www.gutenberg.org/ebooks/32193,https://www.gutenberg.org/ebooks/32193.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
32263,Storia vecchia: Commedia in due atti,"Giacosa, Giuseppe",1847,1906,it,Italian drama,Category: Humour;Category: Plays/Films/Dramas;IT Teatro in prosa,304,False,Text,https://www.gutenberg.org/ebooks/32263,https://www.gutenberg.org/ebooks/32263.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1906,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
32264,Acquazzoni in montagna: Commedia in due atti,"Giacosa, Giuseppe",1847,1906,it,Italian drama,Category: Humour;Category: Plays/Films/Dramas;IT Teatro in prosa,266,False,Text,https://www.gutenberg.org/ebooks/32264,https://www.gutenberg.org/ebooks/32264.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1906,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
32265,Non dir quattro se non l'hai nel sacco: Commedia in un atto,"Giacosa, Giuseppe",1847,1906,it,Italian drama,Category: Humour;Category: Plays/Films/Dramas;IT Teatro in prosa,314,False,Text,https://www.gutenberg.org/ebooks/32265,https://www.gutenberg.org/ebooks/32265.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1906,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
32441,Il colore del tempo,"De Roberto, Federico",1861,1927,it,Philosophy,"Category: Essays, Letters & Speeches;Category: Journalism/Media/Writing;Category: Philosophy & Ethics;IT Filosofia",445,False,Text,https://www.gutenberg.org/ebooks/32441,https://www.gutenberg.org/ebooks/32441.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1927,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
32585,Minerva e lo scimmione,"Romagnoli, Ettore",1871,1938,it,Learning and scholarship -- Germany,"Category: Essays, Letters & Speeches;Category: Philosophy & Ethics;IT Letteratura",408,False,Text,https://www.gutenberg.org/ebooks/32585,https://www.gutenberg.org/ebooks/32585.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1938,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
32599,Il dolore nell'arte: discorso,"Fogazzaro, Antonio",1842,1911,it,Art;Grief,Category: Art;Category: Philosophy & Ethics;IT Filosofia,257,False,Text,https://www.gutenberg.org/ebooks/32599,https://www.gutenberg.org/ebooks/32599.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1911,,,,,,Metadata-only role; full-text and edition audit required before activation.,"work first-publication year from a title page, catalog record, or authoritative bibliography"
